Year,First Name,County,Sex,Count
2007,LUCA,NASSAU,M,12
2007,LUCA,QUEENS,M,13
2007,LUCA,WESTCHESTER,M,11
2007,LUCA,NEW YORK,M,33
2007,LUCA,KINGS,M,18
2007,LUCA,SUFFOLK,M,14
2007,LUCA,MONROE,M,5
2007,LOUIS,SUFFOLK,M,7
2007,LOUIS,NASSAU,M,8
2007,LOUIS,ONEIDA,M,5
2007,LOUIS,WESTCHESTER,M,8
2007,LOUIS,QUEENS,M,10
2007,LORENZO,WESTCHESTER,M,5
2007,LORENZO,SUFFOLK,M,10
2007,LORENZO,KINGS,M,14
2007,LORENZO,NASSAU,M,10
2007,LOLA,KINGS,F,12
2007,LOLA,NEW YORK,F,16
2007,LOLA,NASSAU,F,5
2007,LOLA,SUFFOLK,F,9
2007,LOGAN,CATTARAUGUS,M,5
2007,LOGAN,NIAGARA,M,8
2007,LOGAN,ORANGE,M,26
2007,LOGAN,DUTCHESS,M,14
2007,LOGAN,SULLIVAN,M,6
2007,LOGAN,ONEIDA,M,14
2007,LOGAN,CAYUGA,M,8
2007,LOGAN,BROOME,M,17
2007,LOGAN,RICHMOND,M,10
2007,LOGAN,WESTCHESTER,M,21
2007,LOGAN,NEW YORK,M,20
2007,LOGAN,RENSSELAER,M,13
2007,LOGAN,ST LAWRENCE,M,7
2007,LOGAN,HERKIMER,M,6
2007,LOGAN,TIOGA,M,6
2007,LOGAN,JEFFERSON,M,12
2007,LOGAN,NASSAU,M,39
2007,LOGAN,SCHENECTADY,M,11
2007,LOGAN,TOMPKINS,M,5
2007,LOGAN,ALBANY,M,15
2007,LOGAN,OSWEGO,M,9
2007,LOGAN,STEUBEN,M,8
2007,LOGAN,MONTGOMERY,M,5
2007,LOGAN,QUEENS,M,21
2007,LOGAN,CHAUTAUQUA,M,6
2007,LOGAN,ULSTER,M,11
2007,LOGAN,ONTARIO,M,5
2007,LOGAN,WYOMING,M,7
2007,LOGAN,MONROE,M,35
2007,LOGAN,DELAWARE,M,8
2007,LOGAN,SARATOGA,M,23
2007,LOGAN,KINGS,M,18
2007,LOGAN,CHEMUNG,M,8
2007,LOGAN,ROCKLAND,M,10
2007,LOGAN,BRONX,M,11
2007,LOGAN,ONONDAGA,M,24
2007,LOGAN,ERIE,M,38
2007,LOGAN,MADISON,M,8
2007,LOGAN,SUFFOLK,M,69
2007,LOGAN,WAYNE,M,9
2007,LOGAN,WASHINGTON,M,5
2007,LOGAN,CLINTON,M,5
2007,LOGAN,CORTLAND,M,5
2007,LIZBETH,QUEENS,F,12
2007,LIZBETH,NEW YORK,F,10
2007,LIZ,SUFFOLK,F,6
2007,LIPA,ORANGE,M,7
2007,LIPA,KINGS,M,16
2007,LINDSEY,NASSAU,F,5
2007,LINDSEY,SUFFOLK,F,9
2007,LINDSAY,MONROE,F,6
2007,LINDSAY,NASSAU,F,9
2007,LINDSAY,SUFFOLK,F,10
2007,LINDA,QUEENS,F,12
2007,LINDA,SUFFOLK,F,7
2007,LINDA,KINGS,F,18
2007,LINCOLN,SUFFOLK,M,5
2007,LINA,NEW YORK,F,10
2007,LILY,SARATOGA,F,8
2007,LILY,MONROE,F,14
2007,LILY,WESTCHESTER,F,19
2007,LILY,QUEENS,F,23
2007,LILY,SUFFOLK,F,55
2007,LILY,ULSTER,F,5
2007,LILY,DUTCHESS,F,11
2007,LILY,ONONDAGA,F,13
2007,LILY,ROCKLAND,F,6
2007,LILY,NASSAU,F,26
2007,LILY,ORANGE,F,7
2007,LILY,ERIE,F,22
2007,LILY,SCHENECTADY,F,5
2007,LILY,CHAUTAUQUA,F,5
2007,LILY,BROOME,F,7
2007,LILY,KINGS,F,17
2007,LILY,ALBANY,F,8
2007,LILY,NIAGARA,F,7
2007,LILY,ONEIDA,F,5
2007,LILY,NEW YORK,F,40
2007,LILLY,MONROE,F,6
2007,LILLY,WESTCHESTER,F,6
2007,LILLY,OSWEGO,F,5
2007,LILLY,NEW YORK,F,12
2007,LILLY,SUFFOLK,F,7
2007,LILLIANA,ERIE,F,7
2007,LILLIANA,MONROE,F,6
2007,LILLIANA,NASSAU,F,6
2007,LILLIAN,ONONDAGA,F,5
2007,LILLIAN,WESTCHESTER,F,5
2007,LILLIAN,ST LAWRENCE,F,5
2007,LILLIAN,KINGS,F,14
2007,LILLIAN,GENESEE,F,6
2007,LILLIAN,WASHINGTON,F,6
2007,LILLIAN,ALBANY,F,7
2007,LILLIAN,NIAGARA,F,5
2007,LILLIAN,SARATOGA,F,6
2007,LILLIAN,SUFFOLK,F,12
2007,LILLIAN,SCHENECTADY,F,6
2007,LILLIAN,QUEENS,F,11
2007,LILLIAN,OSWEGO,F,8
2007,LILLIAN,JEFFERSON,F,11
2007,LILLIAN,MONROE,F,14
2007,LILLIAN,DUTCHESS,F,5
2007,LILLIAN,NEW YORK,F,25
2007,LILLIAN,WAYNE,F,6
2007,LILLIAN,ERIE,F,19
2007,LILIANA,NASSAU,F,6
2007,LILIANA,SUFFOLK,F,14
2007,LILIANA,WESTCHESTER,F,5
2007,LILIANA,MONROE,F,7
2007,LILA,NASSAU,F,6
2007,LILA,SUFFOLK,F,8
2007,LILA,WESTCHESTER,F,9
2007,LILA,NEW YORK,F,16
2007,LIBBY,KINGS,F,12
2007,LIAM,ERIE,M,30
2007,LIAM,BROOME,M,6
2007,LIAM,ONONDAGA,M,13
2007,LIAM,ORANGE,M,15
2007,LIAM,OSWEGO,M,5
2007,LIAM,JEFFERSON,M,7
2007,LIAM,KINGS,M,37
2007,LIAM,ALBANY,M,9
2007,LIAM,WESTCHESTER,M,26
2007,LIAM,QUEENS,M,28
2007,LIAM,ULSTER,M,7
2007,LIAM,MONROE,M,22
2007,LIAM,DUTCHESS,M,15
2007,LIAM,SARATOGA,M,7
2007,LIAM,ROCKLAND,M,11
2007,LIAM,NEW YORK,M,41
2007,LIAM,FRANKLIN,M,6
2007,LIAM,SUFFOLK,M,47
2007,LIAM,SCHENECTADY,M,8
2007,LIAM,NASSAU,M,38
2007,LIAM,RENSSELAER,M,8
2007,LIAM,TOMPKINS,M,6
2007,LIA,NEW YORK,F,12
2007,LIA,NASSAU,F,8
2007,LIA,KINGS,F,12
2007,LIA,SUFFOLK,F,5
2007,LIA,WESTCHESTER,F,9
2007,LIA,MONROE,F,8
2007,LEVI,KINGS,M,24
2007,LESLY,QUEENS,F,13
2007,LESLIE,NASSAU,F,7
2007,LESLIE,QUEENS,F,28
2007,LESLIE,ORANGE,F,5
2007,LESLIE,NEW YORK,F,10
2007,LESLIE,KINGS,F,14
2007,LESLIE,SUFFOLK,F,5
2007,LESLIE,WESTCHESTER,F,6
2007,LESLIE,BRONX,F,19
2007,LESLEY,QUEENS,F,13
2007,LEORA,NASSAU,F,5
2007,LEONARDO,WESTCHESTER,M,10
2007,LEONARDO,QUEENS,M,24
2007,LEONARDO,SUFFOLK,M,8
2007,LEONARDO,NASSAU,M,8
2007,LEONARDO,BRONX,M,13
2007,LEONARDO,KINGS,M,15
2007,LEON,KINGS,M,20
2007,LEO,KINGS,M,40
2007,LEO,WESTCHESTER,M,10
2007,LEO,NASSAU,M,11
2007,LEO,QUEENS,M,22
2007,LEO,NEW YORK,M,48
2007,LENA,KINGS,F,10
2007,LENA,NEW YORK,F,13
2007,LEILANI,BRONX,F,14
2007,LEILANI,KINGS,F,10
2007,LEILA,SUFFOLK,F,10
2007,LEILA,WESTCHESTER,F,5
2007,LEILA,KINGS,F,10
2007,LEILA,BRONX,F,13
2007,LEILA,NEW YORK,F,19
2007,LEILA,NASSAU,F,8
2007,LEILA,QUEENS,F,10
2007,LEAH,ONONDAGA,F,14
2007,LEAH,MONROE,F,16
2007,LEAH,NEW YORK,F,26
2007,LEAH,ORANGE,F,29
2007,LEAH,ERIE,F,12
2007,LEAH,SUFFOLK,F,28
2007,LEAH,ROCKLAND,F,42
2007,LEAH,NASSAU,F,28
2007,LEAH,BRONX,F,27
2007,LEAH,KINGS,F,124
2007,LEAH,WESTCHESTER,F,15
2007,LEAH,NIAGARA,F,5
2007,LEAH,SARATOGA,F,9
2007,LEAH,QUEENS,F,49
2007,LEA,SUFFOLK,F,7
2007,LEA,KINGS,F,13
2007,LAYLA,BRONX,F,18
2007,LAYLA,WESTCHESTER,F,10
2007,LAYLA,NASSAU,F,10
2007,LAYLA,KINGS,F,22
2007,LAYLA,NEW YORK,F,14
2007,LAYLA,MONROE,F,5
2007,LAYLA,SUFFOLK,F,11
2007,LAYLA,QUEENS,F,17
2007,LAYLA,ERIE,F,12
2007,LAWRENCE,KINGS,M,13
2007,LAUREN,DUTCHESS,F,8
2007,LAUREN,KINGS,F,29
2007,LAUREN,SARATOGA,F,5
2007,LAUREN,BROOME,F,6
2007,LAUREN,QUEENS,F,33
2007,LAUREN,ORANGE,F,8
2007,LAUREN,ALBANY,F,5
2007,LAUREN,NASSAU,F,35
2007,LAUREN,ONTARIO,F,7
2007,LAUREN,OSWEGO,F,5
2007,LAUREN,RENSSELAER,F,5
2007,LAUREN,MONROE,F,15
2007,LAUREN,WESTCHESTER,F,21
2007,LAUREN,ONONDAGA,F,9
2007,LAUREN,NEW YORK,F,32
2007,LAUREN,ERIE,F,26
2007,LAUREN,SUFFOLK,F,37
2007,LAUREN,ROCKLAND,F,6
2007,LAURA,QUEENS,F,16
2007,LAURA,KINGS,F,10
2007,LAURA,NEW YORK,F,10
2007,LAURA,MONROE,F,5
2007,LARRY,QUEENS,M,12
2007,LARA,WESTCHESTER,F,5
2007,LARA,NASSAU,F,5
2007,LANDON,SARATOGA,M,6
2007,LANDON,ONONDAGA,M,9
2007,LANDON,ERIE,M,15
2007,LANDON,BROOME,M,7
2007,LANDON,ONEIDA,M,7
2007,LANDON,ST LAWRENCE,M,5
2007,LANDON,MONROE,M,12
2007,LANDON,FRANKLIN,M,6
2007,LANDON,SUFFOLK,M,11
2007,LANDON,STEUBEN,M,7
2007,LANDON,CHEMUNG,M,6
2007,LANA,NASSAU,F,5
2007,LANA,SUFFOLK,F,6
2007,LAILA,KINGS,F,32
2007,LAILA,BRONX,F,22
2007,LAILA,NASSAU,F,6
2007,LAILA,NEW YORK,F,13
2007,LAILA,WESTCHESTER,F,5
2007,LAILA,SUFFOLK,F,14
2007,LAILA,QUEENS,F,22
2007,LAILA,MONROE,F,8
2007,LAILA,DUTCHESS,F,5
2007,KYRA,ONONDAGA,F,5
2007,KYRA,SUFFOLK,F,7
2007,KYRA,QUEENS,F,11
2007,KYMANI,KINGS,M,12
2007,KYLIE,DUTCHESS,F,7
2007,KYLIE,MONROE,F,9
2007,KYLIE,ONEIDA,F,5
2007,KYLIE,WESTCHESTER,F,6
2007,KYLIE,ERIE,F,11
2007,KYLIE,QUEENS,F,10
2007,KYLIE,NASSAU,F,19
2007,KYLIE,ONONDAGA,F,7
2007,KYLIE,SUFFOLK,F,17
2007,KYLE,ONEIDA,M,7
2007,KYLE,WAYNE,M,5
2007,KYLE,CHAUTAUQUA,M,5
2007,KYLE,MONROE,M,9
2007,KYLE,QUEENS,M,50
2007,KYLE,ROCKLAND,M,5
2007,KYLE,BRONX,M,16
2007,KYLE,WESTCHESTER,M,17
2007,KYLE,JEFFERSON,M,7
2007,KYLE,KINGS,M,42
2007,KYLE,ONONDAGA,M,16
2007,KYLE,BROOME,M,6
2007,KYLE,SARATOGA,M,6
2007,KYLE,SUFFOLK,M,54
2007,KYLE,ALBANY,M,5
2007,KYLE,NEW YORK,M,15
2007,KYLE,ERIE,M,25
2007,KYLE,ULSTER,M,6
2007,KYLE,NASSAU,M,36
2007,KYLA,ERIE,F,8
2007,KYLA,SUFFOLK,F,5
2007,KYLA,KINGS,F,12
2007,KRYSTAL,SUFFOLK,F,5
2007,KRISTOPHER,SUFFOLK,M,5
2007,KRISTINA,WESTCHESTER,F,5
2007,KRISTINA,SUFFOLK,F,8
2007,KRISH,QUEENS,M,13
2007,KRISH,SUFFOLK,M,7
2007,KIMORA,KINGS,F,16
2007,KIMORA,BRONX,F,14
2007,KIMORA,SUFFOLK,F,5
2007,KIMBERLY,ORANGE,F,5
2007,KIMBERLY,KINGS,F,32
2007,KIMBERLY,QUEENS,F,45
2007,KIMBERLY,WESTCHESTER,F,20
2007,KIMBERLY,BRONX,F,34
2007,KIMBERLY,ROCKLAND,F,5
2007,KIMBERLY,NEW YORK,F,22
2007,KIMBERLY,SUFFOLK,F,42
2007,KIMBERLY,NASSAU,F,34
2007,KIERAN,NASSAU,M,7
2007,KIERAN,WESTCHESTER,M,7
2007,KIERA,ORANGE,F,5
2007,KIERA,NASSAU,F,6
2007,KIERA,SUFFOLK,F,5
2007,KIARA,BRONX,F,32
2007,KIARA,NASSAU,F,12
2007,KIARA,WESTCHESTER,F,7
2007,KIARA,KINGS,F,28
2007,KIARA,NEW YORK,F,12
2007,KIARA,QUEENS,F,19
2007,KIARA,SUFFOLK,F,8
2007,KHALIL,KINGS,M,10
2007,KHALIL,ERIE,M,5
2007,KEYLA,WESTCHESTER,F,5
2007,KEVIN,DUTCHESS,M,7
2007,KEVIN,ROCKLAND,M,11
2007,KEVIN,BRONX,M,93
2007,KEVIN,PUTNAM,M,7
2007,KEVIN,ALBANY,M,8
2007,KEVIN,MONROE,M,14
2007,KEVIN,QUEENS,M,162
2007,KEVIN,ERIE,M,14
2007,KEVIN,KINGS,M,133
2007,KEVIN,SUFFOLK,M,87
2007,KEVIN,ONONDAGA,M,10
2007,KEVIN,SCHENECTADY,M,5
2007,KEVIN,RICHMOND,M,12
2007,KEVIN,WESTCHESTER,M,50
2007,KEVIN,RENSSELAER,M,6
2007,KEVIN,ORANGE,M,16
2007,KEVIN,NEW YORK,M,63
2007,KEVIN,NASSAU,M,56
2007,KENNY,QUEENS,M,13
2007,KENNY,KINGS,M,15
2007,KENNY,SUFFOLK,M,6
2007,KENNETH,KINGS,M,27
2007,KENNETH,BRONX,M,25
2007,KENNETH,ONONDAGA,M,6
2007,KENNETH,ERIE,M,14
2007,KENNETH,NEW YORK,M,12
2007,KENNETH,QUEENS,M,29
2007,KENNETH,SUFFOLK,M,13
2007,KENNETH,NASSAU,M,12
2007,KENNETH,WESTCHESTER,M,8
2007,KENNEDY,MONROE,F,8
2007,KENDRA,ONONDAGA,F,5
2007,KENDRA,ERIE,F,8
2007,KENDALL,ERIE,F,6
2007,KENDALL,SARATOGA,F,7
2007,KELVIN,KINGS,M,13
2007,KELVIN,NASSAU,M,10
2007,KELVIN,WESTCHESTER,M,6
2007,KELVIN,BRONX,M,18
2007,KELVIN,SUFFOLK,M,7
2007,KELVIN,NEW YORK,M,11
2007,KELSEY,NASSAU,F,5
2007,KELSEY,SUFFOLK,F,9
2007,KELLY,BRONX,F,12
2007,KELLY,QUEENS,F,47
2007,KELLY,KINGS,F,16
2007,KELLY,ORANGE,F,5
2007,KELLY,SUFFOLK,F,21
2007,KELLY,NASSAU,F,18
2007,KELLY,WESTCHESTER,F,13
2007,KELIS,KINGS,F,10
2007,KEITH,SUFFOLK,M,7
2007,KEITH,NASSAU,M,5
2007,KEIRA,NASSAU,F,23
2007,KEIRA,ORANGE,F,5
2007,KEIRA,SUFFOLK,F,31
2007,KEIRA,ONONDAGA,F,9
2007,KEIRA,QUEENS,F,23
2007,KEIRA,ERIE,F,13
2007,KEIRA,MONROE,F,8
2007,KEIRA,KINGS,F,11
2007,KEIRA,NEW YORK,F,12
2007,KEIRA,SCHENECTADY,F,6
2007,KEIRA,WESTCHESTER,F,8
2007,KEEGAN,ULSTER,M,6
2007,KEEGAN,ST LAWRENCE,M,5
2007,KAYLIE,SUFFOLK,F,8
2007,KAYLIE,NASSAU,F,5
2007,KAYLEIGH,SUFFOLK,F,12
2007,KAYLEIGH,WESTCHESTER,F,6
2007,KAYLEIGH,NASSAU,F,7
2007,KAYLEE,NASSAU,F,10
2007,KAYLEE,ALBANY,F,6
2007,KAYLEE,DUTCHESS,F,6
2007,KAYLEE,GENESEE,F,5
2007,KAYLEE,SUFFOLK,F,24
2007,KAYLEE,ERIE,F,9
2007,KAYLEE,KINGS,F,18
2007,KAYLEE,MONROE,F,8
2007,KAYLEE,BRONX,F,21
2007,KAYLEE,ORANGE,F,5
2007,KAYLEE,QUEENS,F,16
2007,KAYLEE,ONONDAGA,F,9
2007,KAYLEE,SARATOGA,F,7
2007,KAYLEE,PUTNAM,F,5
2007,KAYLEE,ONEIDA,F,6
2007,KAYLEE,BROOME,F,5
2007,KAYLEE,WESTCHESTER,F,12
2007,KAYLA,QUEENS,F,96
2007,KAYLA,ROCKLAND,F,8
2007,KAYLA,ORANGE,F,19
2007,KAYLA,NASSAU,F,64
2007,KAYLA,NEW YORK,F,33
2007,KAYLA,ONONDAGA,F,9
2007,KAYLA,ALBANY,F,7
2007,KAYLA,MONROE,F,15
2007,KAYLA,RICHMOND,F,36
2007,KAYLA,ERIE,F,30
2007,KAYLA,WESTCHESTER,F,51
2007,KAYLA,DUTCHESS,F,7
2007,KAYLA,SUFFOLK,F,72
2007,KAYLA,KINGS,F,141
2007,KAYLA,ULSTER,F,6
2007,KAYLA,NIAGARA,F,5
2007,KAYLA,BRONX,F,74
2007,KAYDEN,KINGS,M,11
2007,KATRINA,KINGS,F,10
2007,KATIE,BRONX,F,12
2007,KATIE,WESTCHESTER,F,7
2007,KATIE,QUEENS,F,15
2007,KATIE,NASSAU,F,18
2007,KATIE,BROOME,F,5
2007,KATIE,KINGS,F,17
2007,KATIE,SUFFOLK,F,23
2007,KATHRYN,WESTCHESTER,F,5
2007,KATHRYN,MONROE,F,10
2007,KATHRYN,SUFFOLK,F,12
2007,KATHRYN,NASSAU,F,7
2007,KATHLEEN,WESTCHESTER,F,5
2007,KATHLEEN,SUFFOLK,F,7
2007,KATHLEEN,NASSAU,F,9
2007,KATHERINE,BRONX,F,23
2007,KATHERINE,ROCKLAND,F,11
2007,KATHERINE,QUEENS,F,42
2007,KATHERINE,DUTCHESS,F,9
2007,KATHERINE,SUFFOLK,F,55
2007,KATHERINE,RENSSELAER,F,7
2007,KATHERINE,MONROE,F,16
2007,KATHERINE,NASSAU,F,33
2007,KATHERINE,KINGS,F,26
2007,KATHERINE,ONONDAGA,F,11
2007,KATHERINE,WESTCHESTER,F,37
2007,KATHERINE,ALBANY,F,9
2007,KATHERINE,ERIE,F,12
2007,KATHERINE,NEW YORK,F,43
2007,KATHERINE,ORANGE,F,7
2007,KATELYNN,SUFFOLK,F,8
2007,KATELYN,ALBANY,F,5
2007,KATELYN,WESTCHESTER,F,14
2007,KATELYN,KINGS,F,10
2007,KATELYN,SUFFOLK,F,25
2007,KATELYN,MONROE,F,6
2007,KATELYN,NEW YORK,F,11
2007,KATELYN,QUEENS,F,21
2007,KATELYN,NASSAU,F,9
2007,KATE,ROCKLAND,F,5
2007,KATE,WESTCHESTER,F,14
2007,KATE,SUFFOLK,F,24
2007,KATE,QUEENS,F,12
2007,KATE,NEW YORK,F,21
2007,KATE,NASSAU,F,30
2007,KASEY,NASSAU,F,6
2007,KASEY,SUFFOLK,F,5
2007,KARLA,WESTCHESTER,F,9
2007,KARLA,SUFFOLK,F,11
2007,KARLA,NASSAU,F,7
2007,KARLA,KINGS,F,16
2007,KARINA,QUEENS,F,12
2007,KARINA,SUFFOLK,F,14
2007,KARINA,WESTCHESTER,F,7
2007,KAREN,NASSAU,F,10
2007,KAREN,SUFFOLK,F,16
2007,KAREN,WESTCHESTER,F,16
2007,KAREN,QUEENS,F,28
2007,KAREN,NEW YORK,F,11
2007,KAREN,BRONX,F,22
2007,KAREN,KINGS,F,22
2007,KAREEM,KINGS,M,12
2007,KARA,ERIE,F,5
2007,KARA,SUFFOLK,F,6
2007,KALEB,MONROE,M,6
2007,KAITLYN,RICHMOND,F,10
2007,KAITLYN,BRONX,F,10
2007,KAITLYN,ALBANY,F,5
2007,KAITLYN,ROCKLAND,F,5
2007,KAITLYN,WESTCHESTER,F,11
2007,KAITLYN,SUFFOLK,F,46
2007,KAITLYN,QUEENS,F,30
2007,KAITLYN,ERIE,F,13
2007,KAITLYN,KINGS,F,24
2007,KAITLYN,ULSTER,F,7
2007,KAITLYN,NASSAU,F,45
2007,KAITLYN,NEW YORK,F,12
2007,KAITLYN,MONROE,F,7
2007,KAITLYN,CHAUTAUQUA,F,6
2007,KAITLYN,SARATOGA,F,6
2007,KAITLIN,SUFFOLK,F,5
2007,KAITLIN,NASSAU,F,6
2007,KAILYN,SUFFOLK,F,7
2007,KAILEY,SUFFOLK,F,10
2007,KAILEY,NASSAU,F,5
2007,KAIDEN,ONEIDA,M,5
2007,KAIA,NASSAU,F,7
2007,KAI,SUFFOLK,M,6
2007,KAI,NEW YORK,M,20
2007,KAI,KINGS,M,14
2007,KAI,QUEENS,M,11
2007,KAELYN,SUFFOLK,F,7
2007,KAELYN,ONONDAGA,F,5
2007,KADEN,JEFFERSON,M,5
2007,KADEN,KINGS,M,15
2007,KADEN,SUFFOLK,M,5
2007,KADEN,ERIE,M,7
2007,KACPER,QUEENS,M,10
2007,JUSTIN,ORANGE,M,18
2007,JUSTIN,SUFFOLK,M,110
2007,JUSTIN,WAYNE,M,5
2007,JUSTIN,ROCKLAND,M,17
2007,JUSTIN,ONONDAGA,M,12
2007,JUSTIN,NEW YORK,M,88
2007,JUSTIN,DUTCHESS,M,10
2007,JUSTIN,RICHMOND,M,27
2007,JUSTIN,KINGS,M,188
2007,JUSTIN,ULSTER,M,5
2007,JUSTIN,ALBANY,M,6
2007,JUSTIN,MONROE,M,21
2007,JUSTIN,BROOME,M,5
2007,JUSTIN,ONEIDA,M,5
2007,JUSTIN,QUEENS,M,219
2007,JUSTIN,NASSAU,M,84
2007,JUSTIN,BRONX,M,162
2007,JUSTIN,SCHENECTADY,M,5
2007,JUSTIN,PUTNAM,M,5
2007,JUSTIN,ERIE,M,24
2007,JUSTIN,WESTCHESTER,M,70
2007,JUNIOR,SUFFOLK,M,6
2007,JULIUS,SUFFOLK,M,9
2007,JULIUS,WESTCHESTER,M,5
2007,JULIUS,QUEENS,M,10
2007,JULIUS,BRONX,M,16
2007,JULISSA,WESTCHESTER,F,6
2007,JULISSA,KINGS,F,12
2007,JULISSA,QUEENS,F,10
2007,JULISSA,ORANGE,F,5
2007,JULISSA,ERIE,F,5
2007,JULIO,NEW YORK,M,10
2007,JULIO,BRONX,M,15
2007,JULIO,QUEENS,M,10
2007,JULIETTE,SUFFOLK,F,5
2007,JULIET,NASSAU,F,6
2007,JULIET,NEW YORK,F,13
2007,JULIE,NASSAU,F,6
2007,JULIANNA,ORANGE,F,11
2007,JULIANNA,KINGS,F,10
2007,JULIANNA,SUFFOLK,F,42
2007,JULIANNA,MONROE,F,9
2007,JULIANNA,NASSAU,F,32
2007,JULIANNA,QUEENS,F,18
2007,JULIANNA,ONONDAGA,F,6
2007,JULIANNA,ERIE,F,9
2007,JULIANNA,RICHMOND,F,21
2007,JULIANA,QUEENS,F,18
2007,JULIANA,ERIE,F,13
2007,JULIANA,NASSAU,F,32
2007,JULIANA,NEW YORK,F,11
2007,JULIANA,ULSTER,F,6
2007,JULIANA,RICHMOND,F,10
2007,JULIANA,BRONX,F,11
2007,JULIANA,KINGS,F,13
2007,JULIANA,WESTCHESTER,F,12
2007,JULIANA,ONEIDA,F,6
2007,JULIANA,MONROE,F,15
2007,JULIANA,SUFFOLK,F,28
2007,JULIANA,ROCKLAND,F,6
2007,JULIAN,NASSAU,M,16
2007,JULIAN,ONONDAGA,M,7
2007,JULIAN,KINGS,M,49
2007,JULIAN,WESTCHESTER,M,22
2007,JULIAN,QUEENS,M,42
2007,JULIAN,ULSTER,M,5
2007,JULIAN,ERIE,M,14
2007,JULIAN,ROCKLAND,M,6
2007,JULIAN,NEW YORK,M,44
2007,JULIAN,MONROE,M,12
2007,JULIAN,ORANGE,M,7
2007,JULIAN,BRONX,M,37
2007,JULIAN,SUFFOLK,M,25
2007,JULIA,NASSAU,F,68
2007,JULIA,MONROE,F,28
2007,JULIA,NEW YORK,F,54
2007,JULIA,SARATOGA,F,6
2007,JULIA,CHEMUNG,F,5
2007,JULIA,QUEENS,F,64
2007,JULIA,BRONX,F,23
2007,JULIA,ONONDAGA,F,13
2007,JULIA,BROOME,F,6
2007,JULIA,ROCKLAND,F,9
2007,JULIA,ORANGE,F,16
2007,JULIA,ONEIDA,F,8
2007,JULIA,DUTCHESS,F,11
2007,JULIA,RENSSELAER,F,5
2007,JULIA,RICHMOND,F,20
2007,JULIA,KINGS,F,42
2007,JULIA,ERIE,F,30
2007,JULIA,ALBANY,F,7
2007,JULIA,SUFFOLK,F,71
2007,JULIA,WESTCHESTER,F,35
2007,JUDY,KINGS,F,12
2007,JUDE,NASSAU,M,6
2007,JUDE,SUFFOLK,M,5
2007,JUDE,ERIE,M,7
2007,JUDAH,KINGS,M,12
2007,JUAN,SUFFOLK,M,18
2007,JUAN,BRONX,M,42
2007,JUAN,KINGS,M,39
2007,JUAN,NEW YORK,M,14
2007,JUAN,NASSAU,M,11
2007,JUAN,ORANGE,M,8
2007,JUAN,WESTCHESTER,M,17
2007,JUAN,QUEENS,M,46
2007,JOYCE,KINGS,F,26
2007,JOYCE,QUEENS,F,10
2007,JOY,KINGS,F,15
2007,JOY,SUFFOLK,F,5
2007,JOSUE,SUFFOLK,M,15
2007,JOSUE,WESTCHESTER,M,6
2007,JOSUE,QUEENS,M,17
2007,JOSUE,NASSAU,M,14
2007,JOSUE,BRONX,M,14
2007,JOSIAH,SUFFOLK,M,9
2007,JOSIAH,BRONX,M,22
2007,JOSIAH,ERIE,M,6
2007,JOSIAH,MONROE,M,6
2007,JOSIAH,WESTCHESTER,M,9
2007,JOSIAH,KINGS,M,48
2007,JOSIAH,NASSAU,M,9
2007,JOSIAH,QUEENS,M,24
2007,JOSHUA,JEFFERSON,M,10
2007,JOSHUA,RENSSELAER,M,13
2007,JOSHUA,NASSAU,M,82
2007,JOSHUA,HERKIMER,M,5
2007,JOSHUA,DUTCHESS,M,19
2007,JOSHUA,DELAWARE,M,5
2007,JOSHUA,ALBANY,M,8
2007,JOSHUA,WESTCHESTER,M,57
2007,JOSHUA,ROCKLAND,M,14
2007,JOSHUA,CLINTON,M,5
2007,JOSHUA,SUFFOLK,M,82
2007,JOSHUA,QUEENS,M,198
2007,JOSHUA,KINGS,M,185
2007,JOSHUA,CHEMUNG,M,5
2007,JOSHUA,SARATOGA,M,12
2007,JOSHUA,PUTNAM,M,5
2007,JOSHUA,OSWEGO,M,5
2007,JOSHUA,NEW YORK,M,75
2007,JOSHUA,BRONX,M,141
2007,JOSHUA,SCHENECTADY,M,11
2007,JOSHUA,SCHOHARIE,M,7
2007,JOSHUA,ORANGE,M,28
2007,JOSHUA,ST LAWRENCE,M,6
2007,JOSHUA,WAYNE,M,6
2007,JOSHUA,ERIE,M,49
2007,JOSHUA,ONTARIO,M,7
2007,JOSHUA,STEUBEN,M,6
2007,JOSHUA,ONONDAGA,M,29
2007,JOSHUA,RICHMOND,M,30
2007,JOSHUA,BROOME,M,6
2007,JOSHUA,MONROE,M,42
2007,JOSHUA,NIAGARA,M,11
2007,JOSHUA,ONEIDA,M,9
2007,JOSHUA,ULSTER,M,7
2007,JOSHUA,TOMPKINS,M,5
2007,JOSEPHINE,ORANGE,F,5
2007,JOSEPHINE,SUFFOLK,F,8
2007,JOSEPHINE,QUEENS,F,10
2007,JOSEPHINE,KINGS,F,10
2007,JOSEPHINE,NEW YORK,F,13
2007,JOSEPHINE,WESTCHESTER,F,8
2007,JOSEPH,SULLIVAN,M,6
2007,JOSEPH,CATTARAUGUS,M,5
2007,JOSEPH,BROOME,M,10
2007,JOSEPH,ONONDAGA,M,31
2007,JOSEPH,CAYUGA,M,5
2007,JOSEPH,GENESEE,M,5
2007,JOSEPH,CHEMUNG,M,15
